03:3DEHAI-1,TL2:3sk21cf1,TL2:3sk22cf1,TL2:3sk21a1xq01,TL2:3sk22a1y2,TL2:3sa11cq1,TL2:3sa12cq1,tl2:3YQNOCK
236.8647156,129.9291382,108.8800735,46.58559799,39.00757217,424.7033997,479.1278381,29.46910858
236.8841705,125.6009598,102.0341949,45.6445694,37.6957283,416.6817017,463.5827637,28.22331619
236.9036255,127.4255829,101.7276764,46.30688095,37.83705521,428.9290466,456.2724915,26.83129883
236.9230804,127.67491909999998,103.7215729,46.30990219,37.9783783,392.4190674,446.6048279,26.56602669
236.94253540000003,127.9242477,95.61582947,46.31292343,34.59130859,374.6818848,395.537262,26.68992996
236.9619904,128.173584,91.71837616,46.31594467,34.99954605,397.2516479,416.7790222,28.86975098
236.9814301,128.4229126,94.78266144,46.31896591,35.80293274,439.0773926,442.2815857,26.8805027
237.000885,125.3390961,101.6301498,45.28141022,38.31124496,433.19104,468.1963806,24.77511597
237.02034,139.2223206,107.4104767,49.91670227,41.30059433,493.5577698,555.2382812999998,23.94456482
237.0397949,131.0445862,112.8643417,47.34836197,41.20277405,428.4278564,527.6987305,26.18908119
237.0592499,127.6637192,106.5883408,45.74892807,38.51130295,430.9063721,466.6448059,28.03803062
237.0787048,121.8917236,100.4916458,43.83024216,37.26117325,401.8896179,441.4920044,34.83481979
237.0981598,123.00500490000002,96.53731537,44.31246948,36.36018372,410.0244446,431.7248535,31.58340073
237.1176147,123.5252075,97.5094986,44.25682831,36.53261185,406.2730713,439.40777589999993,29.68387794
237.1370544,120.0372162,94.43018341,43.46078873,35.14459229,405.881073,401.4631348,27.92910576
237.1565094,126.6968765,96.40519714,45.33323288,36.59710693,441.5305786,445.2565613,30.41704178
237.1759644,130.9602051,101.3136444,47.4659729,38.93673325,462.33871460000006,507.51925660000006,30.70921707
237.1954193,135.0614166,108.9719162,49.26680374,40.93839264,464.91241460000015,529.1923828,31.77874565
237.2148743,135.29698180000003,111.6355057,48.78497696,40.85892487,465.2238159,520.0540771000002,36.00760269
237.2343292,135.8437042,112.2161865,49.29280853,41.56993866,464.5566406,533.6566161999998,40.96279526
237.2732391,124.3833084,103.8473206,45.05582047,38.26886749,404.6297913,457.0396118,40.32686615
237.2926788,130.1322021,99.77288055,47.31487656,37.78686142,464.0271301,461.8189087,38.25321579
237.3121338,130.4235687,102.0064087,47.00061035,38.59091568,434.9686279,502.4635925,34.41400909
237.4872131,129.3636475,114.16981509999998,46.63950729,40.52887344,442.9370422,472.1020813,39.02907944
237.5066681,128.749054,103.0817795,47.0463829,38.63088226,434.5723877,500.8885193,39.31357193
237.526123,125.3175888,99.47483063,45.60057831,36.93614960000001,421.8904724,442.99581910000006,39.02811432
237.545578,133.1080017,100.5389099,48.49837494,38.17012405,470.7153625,493.1037903,31.27737427
237.565033,142.0988617,110.1476898,50.93930054,41.44050598,486.1714478,557.6823730000001,30.15736389
237.58448790000003,148.4364014,115.9680023,51.3606987,42.48308945,521.0372925,565.6052246,30.94608307
237.6039429,150.8770447,120.8422318,52.02807236,43.46992111,491.5568237,564.8991699,37.23416901
237.6233826,147.85690309999995,117.27189640000002,51.41731262,42.20173264,495.44989010000006,559.166626,39.54919052
237.6428375,137.1601868,113.47154240000002,49.80297089,41.0384407,468.35321039999985,510.51220700000016,40.34734726
237.6622925,128.8817749,107.14105990000002,46.40116119,38.91665268,439.49783330000014,475.8512573,37.76287079
237.6817474,127.1227112,102.1101379,46.63103104,38.16880798,417.8474121,480.0041504,34.44258118
237.70120240000003,123.8589935,97.88183594,45.31855774,36.01768875,419.56604,437.1896057,30.65086746
237.72065730000003,124.5647125,97.51410675,45.34187698,36.5159111,399.1998901,453.03402710000006,28.18353653
237.7401123,128.61758419999998,98.81913757,46.55447006,36.88906479,450.6429138,476.8240051,27.97204208
237.7595673,139.6033325,103.9517822,50.47680664,39.88511658,494.73663330000005,542.7311401000002,27.97579765
237.779007,149.7226563,112.7043457,51.80809021,41.63609314,495.5075073,568.9349365,28.98984146
237.7984619,151.3364105,116.1093063,52.31797409,42.75583649,500.4922485,564.1895142000002,33.68325043
237.81791690000003,135.7864685,113.9876404,49.23588562,41.20273209,464.2972412,516.746582,39.44298172
237.83737180000003,135.2124481,109.51523590000002,49.15196991,40.27672958,454.6801453,519.2733154,39.95878983
237.8568268,132.9409637,106.7465134,48.71902847,39.26877594,447.0990295,499.1240845,37.10572815
237.8762817,135.4456177,106.5858459,49.06114960000001,39.77525711,451.76397710000015,518.2005005,32.70565033
237.8957367,133.1591644,106.7738342,48.82031631,38.75989532,462.3808594,501.6759644,32.17409515
237.9151917,134.7154236,106.7077484,48.94095993,39.36664963,467.8095703,496.2525024,31.52600861
237.9346466,134.90653989999998,106.641655,49.06160355,39.97340393,467.3713989,510.4416504,32.16511154
237.9540863,140.7573853,108.0393677,50.64723969,40.14219666,468.80825810000016,531.2851563,32.86179733
237.9735413,134.19546509999998,105.5761032,48.60672379,38.71377182,446.3267212,506.0376282,32.74678802
237.9929962,131.7016296,102.9266205,47.88556671,38.54187012,439.6089478,490.9716187,33.54408264
238.0124512,134.3059845,102.6603012,48.99234772,38.94250488,467.96627810000007,492.971283,33.80307007
238.0319061,133.92597959999998,103.4441757,48.51947403,38.78186035,456.6486511,484.8310547,30.59997559
238.0513611,131.8076935,104.2280502,47.91761017,38.62121582,448.25396730000006,489.6405029,29.95942307
238.070816,136.1235352,105.0119247,49.28134155,38.87247086,467.1376648,508.6860962,31.59590149
238.090271,135.0236969,105.9214783,49.00810623,39.89090729,460.9917603,515.7092285,32.36924744
238.1097107,136.4776306,107.6212997,49.62892914,39.4876976,468.1584778,520.9804688,31.64776802
238.1291656,136.7047577,108.2695007,49.50051498,39.74324799,457.5395203,516.0482787999998,33.46006012
238.1486206,134.7268372,109.3480148,49.22072601,39.96722412,475.5841064,524.8433838000002,34.11022186
238.1680756,134.4578705,110.7658081,49.69178009,40.3277626,483.640686,526.7012938999999,34.48122406
238.1875305,134.1889191,112.1836014,49.02990723,40.92286301,463.51651,521.2146606000001,33.14632797
239.521637,127.655365,111.9113007,46.23816681,40.90354156,428.41571039999985,456.5325928,33.69635391
241.68209840000003,127.9447098,111.3009872,46.30510712,40.88422012,427.5967102,477.9048767,33.84872437
243.84255980000003,129.14030459999998,110.69067379999998,46.67073441,40.86489487,453.7263489,472.565918,31.67902565
246.003006,134.2289581,110.0803604,48.28792191,40.84557343,475.3106079,484.440155,28.2738533
250.3239288,133.217392,110.01547240000002,49.30759811,40.80693054,473.7816772,509.5599976,32.1219635
252.4843903,130.8927917,110.1843033,48.12969208,40.78760529,445.0194702,485.7885437,35.92573547
254.6448517,122.7436905,110.3531418,43.99481201,40.69358826,385.4851074,414.7139282,35.7660141
256.8052979,122.5337906,107.1254196,43.97975922,38.59671021,405.6605835,408.6501465,35.20690536
258.96575930000006,124.969696,100.8326416,44.80221176,37.68226242,413.4364319,414.7001038,32.25419617
260.9520874,126.6953125,102.9905396,45.62466812,38.98470306,446.5183105,467.4677124,28.34780693
262.8338013,125.5797653,110.5138855,45.40772247,39.72647476,409.414093,439.4237366,30.76703453
264.7155151,122.3129959,103.1986008,43.49695206,37.39159775,381.8912048,408.3859253,33.26040649
266.5972595,121.3351288,95.94113159,43.42801666,36.03713989,402.6511536,400.3795166,36.63612366
267.4621887,122.5105057,98.45592499,44.24211121,36.68345261,403.0037537,409.0149536,33.51069260000001
267.6893921,126.5838623,98.10957336,45.01004028,37.32976532,424.30252080000014,425.5205994,31.42560387
269.7342834,128.1412354,101.205368,46.09734726,37.20903778,402.5810547,407.4021301,36.44837570000001
269.96148680000005,131.2971497,99.3367157,47.50289154,37.49306107,424.55117800000005,432.8757324,30.48762321
270.1886902,135.0223541,101.9513016,49.1421051,38.35097885,455.8081055,458.2749023,27.12322426
270.4158936,142.07034299999995,106.8819656,50.50113297,40.38362503,481.9857483,486.7419434,27.00070572
270.6430969,152.09840390000005,113.7076111,52.27062988,42.56703568,486.6797485,533.3193359,29.39083099
270.8703003,153.063797,117.8429642,52.11949921,42.18330383,493.49823,508.09909060000007,33.49401093
271.0975342,146.15692140000004,115.1734543,51.41775894,41.71104813,466.2260742,498.9221802,36.83694458
271.3247375,135.4568024,111.5364685,49.22450256,39.83205414,442.4047546,464.6816711,37.99328995
271.5519409,138.4382019,108.5111618,49.91486359,39.87776947,443.1086426,477.8746033,36.80340195
271.7791443,133.0270538,105.8432159,47.59372711,38.71305466,416.0473633,435.6142273,31.99365425
272.0063477,130.7206421,100.906601,47.76438904,37.91274261,426.8764648,434.3203125,30.04429817
272.2335815,135.48011780000002,101.0009689,48.8065567,38.80205154,457.2003174,465.575531,29.47705841
272.4607849,148.92292790000005,109.9504929,51.57357407,40.9248848,502.3283997,510.59707639999993,27.89443207
272.6879883,153.0752716,117.2795181,52.23526001,42.13838959,467.3640137,499.9482117,29.5395298
272.9151917,136.1624298,111.9566116,49.30883789,40.12203217,430.9003296,456.5107422,34.34899902
273.142395,133.4231262,105.6677399,48.54231644,38.85582733,430.49053960000015,453.1283875,40.17645645
273.4702148,137.4695892,106.8649979,49.83127213,39.49572754,450.4360962,468.8856201,34.58312988
273.8812256,143.14575200000004,110.149704,50.91001511,40.13562775,486.2984924,491.490387,30.01360512
274.29220580000003,163.4943695,116.0541611,53.90711212,42.70552063,515.0430298,536.5854492,30.98459625
274.7032166,144.9363403,116.182312,50.72047424,42.00606155,450.8108826,494.5428162,34.1722641
275.11419680000006,139.2424011,111.86985020000002,49.95861816,40.94616699,446.2142029,486.4847412,38.6273613
275.5252075,139.7339325,109.4438477,49.78262711,39.71735382,438.6728821,479.46032710000014,38.83954620000001
275.9361877,136.8066406,107.6340942,49.67678452,39.59092712,452.0646362,467.5825806,34.33976364
276.3471985,138.4318237,107.3830795,50.26079559,39.70169067,455.4263,470.93142699999987,32.78911591
276.7581787,135.25050349999998,107.1320648,49.97589111,39.42250443,440.103363,459.82205199999987,32.36617279
277.1691895,136.8029785,106.9998703,49.54135132,39.95222092,430.40377810000007,465.6210327,34.03453064
277.5802002,140.2157593,107.3969345,50.53077698,39.54903412,473.448822,476.00061039999986,33.87586594
277.9911804,150.698288,111.9723358,51.52456665,40.98140335,476.7611694,495.6275024,34.90526199
278.4021912,152.39854430000003,111.580719,52.03333282,41.36112976,484.2304993,496.6761169,34.44344711
278.8131714,146.3859863,110.52114109999998,51.07482147,41.06163788,462.9585876,484.5541382,38.23200607
283.7451172,143.9751282,177.31918330000005,50.94774246,53.13392258,478.4542236,489.9076233,31.72075272
284.15612789999994,134.2045898,105.7314606,49.18563461,35.27512741,472.8556519,470.6526489,17.11235046
284.5671082,134.4319153,97.26644897,49.14930344,36.01202774,479.1247559,508.6298523,12.52433872
285.8001099,135.11387630000002,96.7130661,49.04032135,36.11390686,516.6081543,526.8647461,14.07307816
286.2110901000001,138.3348389,96.52861023,50.40120697,36.14786911,554.7554321,584.5857543999998,17.20388794
286.6221008,197.9030914,98.1042099,59.20329285,40.25318527,556.6964111000002,578.0990601,24.47781181
287.0330811,197.9222412,152.1467743,59.21939468,51.20046616,493.5301819,531.5390625,36.83856964
287.4440918,197.941391,157.0136566,59.23549652,51.23714447,481.9958801,480.5848389,52.66956711
287.855072,197.9605408,159.11492919999995,59.25159836,51.2738266,465.4029846,486.781189,50.85426712
288.26608280000005,176.2799683,160.2018585,56.27190781,51.31050491,429.1680603,446.7839966,34.12936783
288.677063,170.2797699,159.0998993,55.06438828,51.34718704,452.4758301,437.5157471,23.57971573
288.910675,134.1591797,151.0811768,48.85173035,49.17646027,438.8028259,448.8250732,27.79141235
288.6869506999999,134.1123352,149.5740051,49.34774017,49.22164536,440.6733398,432.0970459,29.00039482
288.4632263000001,149.281601,152.51629640000004,51.76823044,50.32324982,485.3789063,491.3682861,30.30652618
288.2394714,145.8796844,160.45198059999996,51.21339798,50.43225861,465.1081238,472.5731506,30.96577072
